provider_community,provider_npi,providername,grouping,classification,specialization,org_npi,organization_name,patient_count,transaction_count,average_day_wait,std_day_wait,hospital_community,owning_entity,org_address,org_location,latitude,longitude,color,specialization_cleaned
1359,1417938432,JOHN ENDSLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,77,154,27.565,40.646,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Nephrology
1334,1417944760,YOGANANDAM THATI,Allopathic & Osteopathic Physicians,Internal Medicine,,1942442710,ROLLING HILLS HOSPITAL LLC,144,158,5.114,4.102,1334,Rolling Hills Hospital LLC,"2014 Quail Hollow Circle, Franklin, TN 37067","2014, Quail Hollow Circle, Franklin, Williamson County, Middle Tennessee, Tennessee, 37067, United States",35.9145193,-86.8166249,beige,Internal Medicine
1359,1417948076,JAMES MOSLEY,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,352,381,32.433,54.558,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Family Medicine
1381,1417951302,KENNETH DODGE,Allopathic & Osteopathic Physicians,Family Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,356,1129,3.958,15.712,1381,Williamson County Hospital District,"4321 Carothers Parkway, Franklin, TN 37067","Williamson Medical Center, 4321, Carothers Parkway, Franklin, Williamson County, Middle Tennessee, Tennessee, 37067, United States",35.9163458,-86.8202183,pink,Family Medicine
1381,1417951302,KENNETH DODGE,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,86,163,28.718,34.781,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Family Medicine
1353,1417956830,MIHAELA TUDORICA,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,182,334,0.192,1.755,1353,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Internal Medicine
1353,1417956830,MIHAELA TUDORICA,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,25,52,3.308,14.518,1374,Ascension Saint Thomas,"1700 Medical Center Pkwy, Murfreesboro, TN 37129","Saint Thomas Rutherford Hospital, 1700, Medical Center Parkway, Battleground Estates, Murfreesboro, Rutherford County, Middle Tennessee, Tennessee, 37129, United States",35.8607444,-86.4243634,green,Internal Medicine
1340,1417964628,JUDSON ROGERS,Allopathic & Osteopathic Physicians,Internal Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",100,263,21.034,45.852,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Internal Medicine
1340,1417964628,JUDSON ROGERS,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,49,77,32.468,52.947,1353,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Internal Medicine
1359,1417970831,BRIDGETTE FRANEY,Allopathic & Osteopathic Physicians,Family Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,95,138,36.13,48.711,1381,Williamson County Hospital District,"4321 Carothers Parkway, Franklin, TN 37067","Williamson Medical Center, 4321, Carothers Parkway, Franklin, Williamson County, Middle Tennessee, Tennessee, 37067, United States",35.9163458,-86.8202183,pink,Family Medicine
1359,1417970831,BRIDGETTE FRANEY,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,230,448,9.824,29.059,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Family Medicine
1338,1417983214,JAMES SNYDER,Allopathic & Osteopathic Physicians,Internal Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,214,1594,0.015,0.484,1338,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Internal Medicine
1338,1417983214,JAMES SNYDER,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,39,60,23.467,51.134,1353,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Internal Medicine
1338,1417983214,JAMES SNYDER,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,37,88,18.875,27.412,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Internal Medicine
1340,1417990367,IAN FLINN,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",187,530,5.585,18.905,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Hematology & Oncology
1340,1417992397,HOWARD BURRIS,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",70,145,12.159,26.629,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Medical Oncology
1336,1427008416,SUSAN WYATT,Allopathic & Osteopathic Physicians,Family Medicine,,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,34,56,21.571,37.538,1336,HCA Healthcare,"355 New Shackle Island Rd, Hendersonville, TN 37075","TriStar Hendersonville, 355, New Shackle Island Road, Glen Oaks, Hendersonville, Sumner County, Middle Tennessee, Tennessee, 37075, United States",36.3254227,-86.6227582,darkpurple,Family Medicine
1337,1427023605,KATHERINE JONES,Allopathic & Osteopathic Physicians,Family Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",102,136,34.772,50.416,1337,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Family Medicine
1336,1427023894,NELL NESTOR,Allopathic & Osteopathic Physicians,Family Medicine,,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,211,372,22.301,35.86,1336,HCA Healthcare,"355 New Shackle Island Rd, Hendersonville, TN 37075","TriStar Hendersonville, 355, New Shackle Island Road, Glen Oaks, Hendersonville, Sumner County, Middle Tennessee, Tennessee, 37075, United States",36.3254227,-86.6227582,darkpurple,Family Medicine
1336,1427023894,NELL NESTOR,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,32,50,37.22,57.924,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Family Medicine
1336,1427023894,NELL NESTOR,Allopathic & Osteopathic Physicians,Family Medicine,,1447571658,SUMNER REGIONAL MEDICAL CENTER LLC,69,105,28.743,44.705,1336,LifePoint Health,"555 Hartsville Pike, Gallatin, TN 37066","Summer Regional Medical Center, 555, Hartsville Pike, Gallatin, Sumner County, Middle Tennessee, Tennessee, 37066, United States",36.3897223,-86.4336503,darkred,Family Medicine
1336,1427040021,MICHAEL DIAZ,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,273,348,20.862,49.122,1336,HCA Healthcare,"355 New Shackle Island Rd, Hendersonville, TN 37075","TriStar Hendersonville, 355, New Shackle Island Road, Glen Oaks, Hendersonville, Sumner County, Middle Tennessee, Tennessee, 37075, United States",36.3254227,-86.6227582,darkpurple,Gastroenterology
1336,1427040021,MICHAEL DIAZ,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1447571658,SUMNER REGIONAL MEDICAL CENTER LLC,203,248,9.899,36.909,1336,LifePoint Health,"555 Hartsville Pike, Gallatin, TN 37066","Summer Regional Medical Center, 555, Hartsville Pike, Gallatin, Sumner County, Middle Tennessee, Tennessee, 37066, United States",36.3897223,-86.4336503,darkred,Gastroenterology
1340,1427043645,SALIM MEHIO,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1215937982,SELECT SPECIALTY HOSPITAL - NASHVILLE LLC,98,277,1.282,12.046,1353,Select Medical,"2000 Hayes St, Nashville, TN 37203","Select Specialty Hospital, 2000, Hayes Street, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1525321,-86.8011062,gray,Pulmonary Disease
1340,1427043645,SALIM MEHIO,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",498,1773,4.434,19.738,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Pulmonary Disease
1340,1427043645,SALIM MEHIO,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1780778969,SAINT THOMAS WEST HOSPITAL,99,184,11.375,29.04,1353,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Pulmonary Disease
1337,1427046622,LISA LAYA,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,104,127,27.819,57.797,1334,HCA Healthcare,"3441 Dickerson Pike, Nashville, TN 37207","Tristar Skyline Medical Center, 3441, Dickerson Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37207, United States",36.2450987,-86.7495457,darkpurple,Infectious Disease
1337,1427046622,LISA LAYA,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,142,231,12.1,43.803,1336,HCA Healthcare,"355 New Shackle Island Rd, Hendersonville, TN 37075","TriStar Hendersonville, 355, New Shackle Island Road, Glen Oaks, Hendersonville, Sumner County, Middle Tennessee, Tennessee, 37075, United States",36.3254227,-86.6227582,darkpurple,Infectious Disease
1337,1427046622,LISA LAYA,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",253,456,9.314,27.519,1337,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Infectious Disease
1337,1427046622,LISA LAYA,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1306889597,VANDERBILT UNIVERSITY MEDICAL CENTER,29,66,21.712,48.186,1337,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Infectious Disease
1337,1427046622,LISA LAYA,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,63,74,46.554,54.463,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Infectious Disease
1337,1427046622,LISA LAYA,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1447571658,SUMNER REGIONAL MEDICAL CENTER LLC,42,57,32.456,43.145,1336,LifePoint Health,"555 Hartsville Pike, Gallatin, TN 37066","Summer Regional Medical Center, 555, Hartsville Pike, Gallatin, Sumner County, Middle Tennessee, Tennessee, 37066, United States",36.3897223,-86.4336503,darkred,Infectious Disease
1353,1427051432,TODD TOLBERT,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1780778969,SAINT THOMAS WEST HOSPITAL,687,1022,11.296,35.548,1353,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Cardiovascular Disease
1353,1427052224,MARK PEACOCK,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1780778969,SAINT THOMAS WEST HOSPITAL,450,708,4.675,21.274,1353,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Pulmonary Disease
1332,1427066489,HEATHER ROWE,Allopathic & Osteopathic Physicians,Internal Medicine,,1720032345,"HCA HEALTH SERVICES OF TENNESSEE, INC.",159,321,7.844,21.794,1332,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Internal Medicine
1332,1427066489,HEATHER ROWE,Allopathic & Osteopathic Physicians,Internal Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",56,78,37.795,55.873,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Internal Medicine
1332,1427066489,HEATHER ROWE,Allopathic & Osteopathic Physicians,Internal Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,55,73,29.836,52.379,1381,Williamson County Hospital District,"4321 Carothers Parkway, Franklin, TN 37067","Williamson Medical Center, 4321, Carothers Parkway, Franklin, Williamson County, Middle Tennessee, Tennessee, 37067, United States",35.9163458,-86.8202183,pink,Internal Medicine
1332,1427066489,HEATHER ROWE,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,52,77,36.675,56.154,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Internal Medicine
1374,1427073451,SUSANA DONAGHEY,Allopathic & Osteopathic Physicians,Internal Medicine,,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,102,132,2.28,26.199,1336,HCA Healthcare,"355 New Shackle Island Rd, Hendersonville, TN 37075","TriStar Hendersonville, 355, New Shackle Island Road, Glen Oaks, Hendersonville, Sumner County, Middle Tennessee, Tennessee, 37075, United States",36.3254227,-86.6227582,darkpurple,Internal Medicine
1374,1427073451,SUSANA DONAGHEY,Allopathic & Osteopathic Physicians,Internal Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,71,82,30.451,71.405,1338,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Internal Medicine
1374,1427073451,SUSANA DONAGHEY,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,398,587,8.024,27.376,1374,Ascension Saint Thomas,"1700 Medical Center Pkwy, Murfreesboro, TN 37129","Saint Thomas Rutherford Hospital, 1700, Medical Center Parkway, Battleground Estates, Murfreesboro, Rutherford County, Middle Tennessee, Tennessee, 37129, United States",35.8607444,-86.4243634,green,Internal Medicine
1340,1427074210,DAVID SPIGEL,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",167,396,10.876,27.267,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Medical Oncology
1334,1427079946,CHRISTOPHER CONLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Clinical Cardiac Electrophysiology,1093769606,HTI MEMORIAL HOSPITAL CORPORATION,100,112,18.732,44.981,1334,HCA Healthcare,"3441 Dickerson Pike, Nashville, TN 37207","Tristar Skyline Medical Center, 3441, Dickerson Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37207, United States",36.2450987,-86.7495457,darkpurple,Clinical Cardiac Electrophysiology
1334,1427079946,CHRISTOPHER CONLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Clinical Cardiac Electrophysiology,1639123615,HTI MEMORIAL HOSPITAL CORPORATION,91,100,27.45,41.532,1334,HCA Healthcare,"3441 Dickerson Pike, Nashville, TN 37207","Tristar Skyline Medical Center, 3441, Dickerson Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37207, United States",36.2450987,-86.7495457,darkpurple,Clinical Cardiac Electrophysiology
1334,1427079946,CHRISTOPHER CONLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Clinical Cardiac Electrophysiology,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,1970,3071,4.825,19.926,1334,HCA Healthcare,"3441 Dickerson Pike, Nashville, TN 37207","Tristar Skyline Medical Center, 3441, Dickerson Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37207, United States",36.2450987,-86.7495457,darkpurple,Clinical Cardiac Electrophysiology
